source,segment,feature,column_name,hypothesis_tested,outliers_removed,p_value,t_statistic,significant_ttest (p<0.05),optimal_threshold,roc_auc,roc_positive_class_for_metrics,sensitivity_of_roc_pos_class,specificity_for_other_class,f1_score_of_roc_pos_class,n_arvc_initial,n_healthy_initial,plot_roc_path,plot_cm_path,plot_boxplot_path,plot_ttest_dist_path
F0_yz,T,Area,t_Area,data2_greater,True,0.0006890527029332329,-4.546249558790422,True,28.080035808594147,1.0,Healthy,1.0,1.0,1.0,7,10,Results/F0_yz/Generated_Plots/F0_yz_T_Area_roc.png,Results/F0_yz/Generated_Plots/F0_yz_T_Area_cm.png,Results/F0_yz/Generated_Plots/F0_yz_T_Area_boxplot.png,Results/F0_yz/Generated_Plots/F0_yz_T_Area_tdist.png
F0_yz,T,T-Dist,t_T-Dist,data2_greater,True,0.06823825853425133,-1.5946360957878527,False,10.511831965923832,0.6833333333333333,Healthy,0.5,1.0,0.6666666666666666,7,10,Results/F0_yz/Generated_Plots/F0_yz_T_T-Dist_roc.png,Results/F0_yz/Generated_Plots/F0_yz_T_T-Dist_cm.png,Results/F0_yz/Generated_Plots/F0_yz_T_T-Dist_boxplot.png,Results/F0_yz/Generated_Plots/F0_yz_T_T-Dist_tdist.png
F0_yz,T,Compact,t_Compact,data2_greater,False,0.0026267609517807047,-3.3031564218030485,True,0.67931971715331,0.8857142857142857,Healthy,0.8,1.0,0.8888888888888888,7,10,Results/F0_yz/Generated_Plots/F0_yz_T_Compact_roc.png,Results/F0_yz/Generated_Plots/F0_yz_T_Compact_cm.png,Results/F0_yz/Generated_Plots/F0_yz_T_Compact_boxplot.png,Results/F0_yz/Generated_Plots/F0_yz_T_Compact_tdist.png
F0_yz,T,Angle,t_Angle,not_equal,False,0.41118274720218695,-0.8464959208448855,False,-158.61157869562348,0.6428571428571429,Healthy,1.0,0.42857142857142855,0.8333333333333334,7,10,Results/F0_yz/Generated_Plots/F0_yz_T_Angle_roc.png,Results/F0_yz/Generated_Plots/F0_yz_T_Angle_cm.png,Results/F0_yz/Generated_Plots/F0_yz_T_Angle_boxplot.png,Results/F0_yz/Generated_Plots/F0_yz_T_Angle_tdist.png
F0_yz,QRS,Area,qrs_Area,data2_greater,True,0.023226948417974447,-2.18894904986368,True,106.5765220648434,0.7936507936507937,Healthy,0.7777777777777778,0.7142857142857143,0.7777777777777778,7,10,Results/F0_yz/Generated_Plots/F0_yz_QRS_Area_roc.png,Results/F0_yz/Generated_Plots/F0_yz_QRS_Area_cm.png,Results/F0_yz/Generated_Plots/F0_yz_QRS_Area_boxplot.png,Results/F0_yz/Generated_Plots/F0_yz_QRS_Area_tdist.png
F0_yz,QRS,T-Dist,qrs_T-Dist,data2_greater,True,0.40828051543515365,-0.23815041315583022,False,15.817061842871851,0.5555555555555556,Healthy,1.0,0.42857142857142855,0.8181818181818182,7,10,Results/F0_yz/Generated_Plots/F0_yz_QRS_T-Dist_roc.png,Results/F0_yz/Generated_Plots/F0_yz_QRS_T-Dist_cm.png,Results/F0_yz/Generated_Plots/F0_yz_QRS_T-Dist_boxplot.png,Results/F0_yz/Generated_Plots/F0_yz_QRS_T-Dist_tdist.png
F0_yz,QRS,Compact,qrs_Compact,data2_greater,True,0.025922324628481642,-2.1317809547148077,True,0.2532392490213262,0.7857142857142857,Healthy,0.8,0.7142857142857143,0.8,7,10,Results/F0_yz/Generated_Plots/F0_yz_QRS_Compact_roc.png,Results/F0_yz/Generated_Plots/F0_yz_QRS_Compact_cm.png,Results/F0_yz/Generated_Plots/F0_yz_QRS_Compact_boxplot.png,Results/F0_yz/Generated_Plots/F0_yz_QRS_Compact_tdist.png
F0_yz,QRS,Angle,qrs_Angle,not_equal,False,0.3513711850677208,0.9637052196871307,False,-150.89633498923314,0.7571428571428571,ARVC,1.0,0.6,0.7777777777777778,7,10,Results/F0_yz/Generated_Plots/F0_yz_QRS_Angle_roc.png,Results/F0_yz/Generated_Plots/F0_yz_QRS_Angle_cm.png,Results/F0_yz/Generated_Plots/F0_yz_QRS_Angle_boxplot.png,Results/F0_yz/Generated_Plots/F0_yz_QRS_Angle_tdist.png
F0_yz,ST,Area,st_Area,data2_greater,True,0.2791862974260959,-0.599861676349993,False,12.153362805489865,0.6349206349206349,Healthy,0.7777777777777778,0.5714285714285714,0.7368421052631579,7,10,Results/F0_yz/Generated_Plots/F0_yz_ST_Area_roc.png,Results/F0_yz/Generated_Plots/F0_yz_ST_Area_cm.png,Results/F0_yz/Generated_Plots/F0_yz_ST_Area_boxplot.png,Results/F0_yz/Generated_Plots/F0_yz_ST_Area_tdist.png
F0_yz,ST,T-Dist,st_T-Dist,data2_greater,True,0.13884258790659373,-1.1346790294974654,False,5.766335667713219,0.5925925925925926,Healthy,0.4444444444444444,0.8333333333333334,0.5714285714285714,7,10,Results/F0_yz/Generated_Plots/F0_yz_ST_T-Dist_roc.png,Results/F0_yz/Generated_Plots/F0_yz_ST_T-Dist_cm.png,Results/F0_yz/Generated_Plots/F0_yz_ST_T-Dist_boxplot.png,Results/F0_yz/Generated_Plots/F0_yz_ST_T-Dist_tdist.png
F0_yz,ST,Compact,st_Compact,data2_greater,True,0.23769310019412987,-0.7329451146442008,False,0.0942300833473841,0.5714285714285715,Healthy,0.8,0.42857142857142855,0.7272727272727273,7,10,Results/F0_yz/Generated_Plots/F0_yz_ST_Compact_roc.png,Results/F0_yz/Generated_Plots/F0_yz_ST_Compact_cm.png,Results/F0_yz/Generated_Plots/F0_yz_ST_Compact_boxplot.png,Results/F0_yz/Generated_Plots/F0_yz_ST_Compact_tdist.png
F0_yz,ST,Angle,st_Angle,not_equal,False,0.009439528198260964,3.191923831740685,True,28.61023523642001,0.8571428571428572,ARVC,0.7142857142857143,0.9,0.7692307692307693,7,10,Results/F0_yz/Generated_Plots/F0_yz_ST_Angle_roc.png,Results/F0_yz/Generated_Plots/F0_yz_ST_Angle_cm.png,Results/F0_yz/Generated_Plots/F0_yz_ST_Angle_boxplot.png,Results/F0_yz/Generated_Plots/F0_yz_ST_Angle_tdist.png
